name	category	isActive	businessUnit	employer_id	code
EDGE EXECUTIVE SEARCH PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OScUAM	51615
EDGE TECHNOLOGIES LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OSdUAM	51616
EDGEVERVE  SYSTEMS LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OSeUAM	51617
EDH DATA SERVICES PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OSfUAM	51618
EDIFECS TECHNOLOGIES PVT LTD	CAT A	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OSgUAM	51619
EDIFIXIO (I) PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OShUAM	51620
EDIFY TECHNOLOGIES (I) PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OSiUAM	51621
EDISON INTERNATIONAL	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OSjUAM	51622
EDISON SEMICONDUCTORS PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OSkUAM	51623
EDM MALL MGT PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OSlUAM	51624
EDR CONTINUOUS INFORMATION PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OSmUAM	51625
EDREAMS EDUSOFT PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OSnUAM	51626
EDREAMZ TECHNOLOGIES PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OSoUAM	51627
EDS TECHNOLOGIES PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OSpUAM	51628
EDSERV SOFTSYSTEMS LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OSqUAM	51629
EDU COMP LEARNING HOUR PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OSrUAM	51630
EDUCARE INITIATIVES PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OSsUAM	51631
EDUCO INTERNATIONAL (I) PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OStUAM	51632
EDUCOMP LEARNING HOUR PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OSuUAM	51633
EDUCOMP RAFFLES HIGHER EDUCATION L	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OSvUAM	51634
EDUKITE LEARNING SERVICES PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OSwUAM	51635
EDURISER LEARNINIG SOLUTIONS P LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OSxUAM	51636
EDUSYS SERVICES PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OSyUAM	51637
EDUTECH (I) PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OSzUAM	51638
EDUTOR TECHNOLOGIES (I) PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OT0UAM	51639
EDVANCE PRESCHOOLS PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OT1UAM	51640
EDVENTURE SOFTWARE PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OT2UAM	51641
EDWARDS LIFESCIENCES	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OT3UAM	51642
EDYNAMIC SOFTECH SOLUTIONS PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OT4UAM	51643
EEI CAPSULES LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OT5UAM	51644
EEL (I) LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OeuUAE	51645
EENADU TELEVISION	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OevUAE	51646
EESAVYASA TECHNOLOGIES PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OewUAE	51647
EESHA PACKAGING	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OexUAE	51648
EF INFORMATION SYSEM PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OeyUAE	51649
EFC FACILITIES SERVICES I PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OezUAE	51650
EFC LOGISTICS (I) PVT LTD	CAT B	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Of0UAE	51651
EFD INDUCTION PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Of1UAE	51652
EFFECTIVE ENGINEERING SERVICES	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Of2UAE	51653
EFFECTIVE TELESERVICES PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Of3UAE	51654
EFFECTRON LUMINEX LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Of4UAE	51655
EFFICIENT FRONTIER TECH (I) P. L.	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Of5UAE	51656
EFFONE TECHNOLOGIES PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Of6UAE	51657
EFFORT BPO LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Of7UAE	51658
EFFTRONICS SYSTEM PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Of8UAE	51659
EFG WEALTH MGT (I) PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Of9UAE	51660
EFI (I) PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OfAUAU	51661
EFKON (I) PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OfBUAU	51662
EFLAG TECHNOLOGES	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OfCUAU	51663
EFLAIR MGT SYSTEMS PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OfDUAU	51664
EFOCUS INFORMATIX PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OfEUAU	51665
EFORCE (I) PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OfFUAU	51666
EFOX SOFTWARE SOLUTIONS PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OfGUAU	51667
EFS FACILITIES SERVICES (I) PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OfHUAU	51668
EFTEC SHROFF (I) PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OfIUAU	51669
EFUNDS INTERNATIONAL (I) PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OfJUAU	51670
EFUSIONSOFT TECHNOLOGIES PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OfKUAU	51671
EG INNOVATIONS PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OfLUAU	51672
EG POWER ELECTRONICS (I) PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OfMUAU	51673
EGAIN COMMUNICATIONS PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OfNUAU	51674
EGB ADVANCED SECURITY SYSTEMS P LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OfOUAU	51675
EGB SYSTEMS AND SOLUTIONS PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OfPUAU	51676
EGE GLOBAL EDUCATION PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OfQUAU	51677
EGG COMMUNICATIONS PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OfRUAU	51678
EGG FIRST ADVERTISING & DESIGN P L	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OfSUAU	51679
EGIS GEOPLAN PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OfTUAU	51680
EGIS (I) CONSULTING ENGINEERS P LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OfUUAU	51681
EGIS INFRA MGT (I) PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OfVUAU	51682
EGON SOFTWARE PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OfWUAU	51683
EGON ZEHNDER INFO AND RES SERV P L	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OfXUAU	51685
EGROVE SYSTEMS PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OfYUAU	51686
EGS DIVISION PDW	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OfZUAU	51687
EGS SURVEY PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OfaUAE	51688
E-HEALTH SERVICES (I) PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OfbUAE	51689
EI DU PONT DE NEMOURS	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OfcUAE	51690
EICHER ENGINEERING COMPONENTS	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OfdUAE	51691
EICHER MOTORS	CAT SA	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OfeUAE	51692
EICHER TRACTORS	CAT B	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OffUAE	51693
EIDIKO SYSTEMS INTEGRATORS PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OfgUAE	51694
EIFFEL DEVELOPERS AND REALOTRS LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OfhUAE	51695
EIGEN TECH SERVICES PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OfiUAE	51696
EIGHTY EIGHT DB (I) PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OfjUAE	51697
EIH LTD	CAT A	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OfkUAE	51698
EIMCO ELECON (I) LTD	CAT A	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OflUAE	51699
EINFOCHIPS LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OfmUAE	51700
EION TELECOM PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OfnUAE	51701
EIPR (I) PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OfoUAE	51702
EIRICH (I) PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OfpUAE	51703
EIS TECHNOLOGIES PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OfqUAE	51704
EISAI PHARMACEUTICALS (I) PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OfrUAE	51705
EISAI PHARMATECH & MANUFACTURING PL	CAT A	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OfsUAE	51706
EKA SOFTWARE SOLUTIONS PVT LTD	CAT B	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OftUAE	51707
EKARTHA I  PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OfuUAE	51708
EKATO (I) PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OfvUAE	51709
EKIN SALUJA (I) PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OfwUAE	51710
EKK EAGLE PRODUCYS	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OfxUAE	51711
EKM INFOTECH PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OfyUAE	51712
EKO (I) FINANCIAL SERVICES PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OsqUAE	51713
EKTA HOUSING PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OsrUAE	51714
EKTA INDUSTRIAL PRODUCTS	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OssUAE	51715
EKTA PARKSVILLE HOMES PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OstUAE	51716
EKTA SUPREME HOUSING	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OsuUAE	51717
EL CAMINO TECHNOLOGIES PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OsvUAE	51718
EL COMPONICS TECHNOLOGIES I PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OswUAE	51719
EL ISREAL AIRLINES	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OsxUAE	51720
EL O MATIC (I) PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OsyUAE	51721
EL PASO	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OszUAE	51722
EL PASO ENERGY	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Ot0UAE	51723
ELAN LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Ot1UAE	51724
ELAN PROFESSIONAL APPLIANCES P LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Ot2UAE	51725
ELANTAS BECK (I) LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Ot3UAE	51726
ELARA CAPITAL (I) PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Ot4UAE	51727
ELARA SECURITIES (I) PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Ot5UAE	51728
ELBEE COURIER	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Ot6UAE	51729
ELBIT MEDICAL DIAGNOSTICS LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Ot7UAE	51730
ELCA COSMETICS PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Ot8UAE	51731
ELCOME INTEGRATED SYSTEMS PVT LTD	CAT A	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Ot9UAE	51732
ELCOME MARINES SERVICES	CAT B	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OtAUAU	51733
ELCOME TECHNOLOGIES PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OtBUAU	51734
ELCOMPONICS SALES PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OtCUAU	51735
ELCOSOFT PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OtDUAU	51736
ELCOTEQ ELECTRONICS (I) PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OtEUAU	51737
ELDECO HOUSING AND INDUSTRIES LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OtFUAU	51738
ELDER HEALTH CARE LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OtGUAU	51739
ELDER INFOTECH	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OtHUAU	51740
ELECON EPC PROJECTS LTD	CAT B	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OtIUAU	51741
ELECROMECH MATERIAL H&LING SYS PLTS	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OtJUAU	51742
ELECTRACARD SERVICES PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OtKUAU	51743
ELECTRIC PHOTOVOLTAIC (I) PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OtLUAU	51744
ELECTRICA ENGINEERS (I) PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OtMUAU	51745
ELECTRICAL AND FUEL HANDLINGINDP. L	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OtNUAU	51746
ELECTRICAL LINES	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OtOUAU	51747
ELECTRICAL MANUFACTURING CO LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OtPUAU	51748
ELECTRICITE DE FRANCE	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OtQUAU	51749
ELECTRO AUTOMATION	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OtRUAU	51750
ELECTRO OPTIC ASIA PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OtSUAU	51751
ELECTRO OPTICS PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OtTUAU	51752
ELECTRO SYSTEMS ASSOCIATES PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OtUUAU	51753
ELECTRO ZAVOD (I) PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OtVUAU	51754
ELECTROLAB (I) PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OtWUAU	51755
ELECTROLUX	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OtXUAU	51756
ELECTROLUX KELVINATOR LTD.	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OtYUAU	51757
ELECTROMECH FIREFIGHTERS PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OtZUAU	51758
ELECTRONIC ARTS GAMES (I) PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OtaUAE	51759
ELECTRONIC DATA SYSTEMS I  PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OtbUAE	51760
ELECTRONIC RESEARCH LTD.	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OtcUAE	51761
ELECTRONICA FINANCE LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OtdUAE	51762
ELECTRONICA HITECH ENGINEERING P L	CAT B	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OteUAE	51763
ELECTRONICA HITECH MACHINES PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OtfUAE	51764
ELECTRONICA MACHINE TOOLS LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OtgUAE	51765
ELECTRONICA MECHATRONICS SYSS(I)PL	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OthUAE	51766
ELECTRONICA PLASTIC MACHINES LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OtiUAE	51767
ELECTRONICS & CONTROLS POWERSYSS PL	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OtjUAE	51768
ELECTRONICS DEVICES WORLDWIDE P LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OtkUAE	51769
ELECTRONICS FOR IMAGING (I) PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OtlUAE	51770
ELECTRONICS TEST & DEVP CENTRE	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OtmUAE	51771
ELECTROPLAST (I) PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OtnUAE	51772
ELECTROSTEEL CASTINGS LTD	CAT A	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OtoUAE	51773
ELECTROSTEEL STEELS LTD	CAT B	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OtpUAE	51774
ELEGANT DYEING AND PROCESSING LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OtqUAE	51775
ELEGANT MARINE SERVICES PVT LTD	CAT B	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OtrUAE	51776
ELEGANT MERCANTILE PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OtsUAE	51777
ELEGANT NETWORK SERVICES PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005OttUAE	51778
ELEKEN INTERNATIONAL (I) PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005P9sUAE	51779
ELEKTA MEDICAL SYSTEMS (I) PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005P9tUAE	51780
ELEKTROMAG JOEST VIBRATION PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005P9uUAE	51781
ELEKTRONIKA SALES  PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005P9vUAE	51782
ELEKTRONIKA SALES CORPORATION	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005P9wUAE	51783
ELEMENT 14 (I) PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005PJNUA2	51784
ELEMENT K (I) PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005PJOUA2	51785
ELENA POWER AND INFRA LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005PJPUA2	51786
ELENTEC (I) PVT LTD	CAT B	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005PJQUA2	51787
ELEPHANT DESIGN PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005PJRUA2	51788
ELEPHANT (I) ADVISORS PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005PJSUA2	51789
ELEVATE ENTERTAINMENT PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005PJTUA2	51790
ELEVATE IT SERVICES PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005PJUUA2	51791
ELF AQUITAINE	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005PJVUA2	51792
ELF LUBRICANTS (I) LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005PJWUA2	51793
ELGI BALAKRISHNA	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005PJXUA2	51794
ELGI EQUIPMENTS LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005PJYUA2	51795
ELGI RUBBER COMPANY LTD	CAT B	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005PJZUA2	51796
ELGI TYRE AND THREAD LTD.	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005PJaUAM	51797
ELI LILLY AND CO I PVT LTD	CAT SA	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005PJbUAM	51798
ELI RESEARCH (I) PVT LTD	CAT A	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005PJcUAM	51799
ELIAKIM ELECTRONICS PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005PJdUAM	51800
ELICA PB (I) PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005PJeUAM	51801
ELICO LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005PJfUAM	51802
ELIN APPLIANCES PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005PJgUAM	51803
ELIN ELECTRONICS LTD	CAT B	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005PJhUAM	51804
ELINA NETWORKS PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005PJiUAM	51805
ELINS SWITCH BOARDS PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005PJjUAM	51806
ELIOKEM (I) PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005PJkUAM	51807
